symbol,date,volume,close,open,high,low
HSV.L,2020-09-09 13:04:45,0.0,1279.0,1279.0,1279.0,1279.0
HSV.L,2020-09-09 12:54:00,788.0,1280.0,1280.0,1280.0,1280.0
HSV.L,2020-09-09 12:49:00,711.0,1278.0,1279.0,1279.0,1278.0
HSV.L,2020-09-09 12:46:00,94.0,1280.0,1280.0,1280.0,1280.0
HSV.L,2020-09-09 12:40:00,1141.0,1279.0,1280.0,1280.0,1279.0
HSV.L,2020-09-09 12:36:00,456.0,1281.0,1281.0,1281.0,1281.0
HSV.L,2020-09-09 12:35:00,2413.0,1280.0,1280.0,1281.0,1280.0
HSV.L,2020-09-09 12:22:00,604.0,1279.0,1279.0,1279.0,1279.0
HSV.L,2020-09-09 12:21:00,1364.0,1279.0,1279.0,1279.0,1279.0
HSV.L,2020-09-09 12:18:00,484.0,1279.0,1279.0,1279.0,1279.0
HSV.L,2020-09-09 12:11:00,537.0,1278.0,1278.0,1278.0,1278.0
HSV.L,2020-09-09 12:05:00,216.0,1278.0,1278.0,1278.0,1278.0
HSV.L,2020-09-09 12:03:00,19.0,1280.0,1280.0,1280.0,1280.0
HSV.L,2020-09-09 12:02:00,748.0,1278.0,1278.0,1278.0,1278.0
HSV.L,2020-09-09 11:58:00,771.0,1280.0,1280.0,1280.0,1280.0
HSV.L,2020-09-09 11:57:00,94.0,1279.0,1279.0,1279.0,1279.0
HSV.L,2020-09-09 11:56:00,37.0,1279.0,1279.0,1279.0,1279.0
HSV.L,2020-09-09 11:53:00,500.0,1280.0,1280.0,1280.0,1280.0
HSV.L,2020-09-09 11:52:00,342.0,1279.0,1280.0,1280.0,1279.0
HSV.L,2020-09-09 11:35:00,391.0,1281.0,1281.0,1281.0,1281.0
HSV.L,2020-09-09 11:34:00,365.0,1282.0,1282.0,1282.0,1282.0
HSV.L,2020-09-09 11:32:00,21.0,1282.0,1282.0,1282.0,1282.0
HSV.L,2020-09-09 11:31:00,3066.0,1281.0,1280.0,1281.0,1280.0
HSV.L,2020-09-09 11:24:00,885.0,1279.0,1278.0,1279.0,1278.0
HSV.L,2020-09-09 11:21:00,756.0,1279.0,1280.0,1280.0,1279.0
HSV.L,2020-09-09 11:16:00,551.0,1280.0,1280.0,1280.0,1280.0
HSV.L,2020-09-09 11:15:00,947.0,1281.0,1280.0,1281.0,1280.0
HSV.L,2020-09-09 11:14:00,206.0,1280.0,1280.0,1280.0,1280.0
HSV.L,2020-09-09 11:05:00,147.0,1281.0,1281.0,1281.0,1281.0
HSV.L,2020-09-09 11:02:00,1371.0,1282.0,1283.0,1283.0,1282.0
HSV.L,2020-09-09 10:59:00,774.0,1283.79296875,1283.79296875,1283.79296875,1283.79296875
HSV.L,2020-09-09 10:57:00,2290.0,1283.0,1280.6800537109375,1283.0,1280.6800537109375
HSV.L,2020-09-09 10:54:00,1236.0,1280.0,1280.0,1280.0,1280.0
HSV.L,2020-09-09 10:45:00,1145.0,1282.0,1282.0,1282.0,1282.0
HSV.L,2020-09-09 10:41:00,1792.0,1281.0,1282.0,1282.0,1281.0
HSV.L,2020-09-09 10:32:00,8.0,1283.0,1283.0,1283.0,1283.0
HSV.L,2020-09-09 10:30:00,767.0,1284.0,1285.0,1285.0,1284.0
HSV.L,2020-09-09 10:29:00,11.0,1284.0,1284.0,1284.0,1284.0
HSV.L,2020-09-09 10:22:00,324.0,1285.0,1285.0,1285.0,1285.0
HSV.L,2020-09-09 10:19:00,345.0,1286.0,1286.0,1286.0,1286.0
HSV.L,2020-09-09 10:18:00,250.0,1285.0,1285.0,1285.0,1285.0
HSV.L,2020-09-09 10:17:00,2056.0,1285.0,1286.0,1286.0,1285.0
HSV.L,2020-09-09 10:16:00,420.0,1285.0,1285.0,1285.0,1285.0
HSV.L,2020-09-09 10:15:00,27.0,1286.0,1286.0,1286.0,1286.0
HSV.L,2020-09-09 10:14:00,190.0,1285.1600341796875,1286.0,1286.0,1285.1600341796875
HSV.L,2020-09-09 10:13:00,34.0,1286.0,1286.0,1286.0,1286.0
HSV.L,2020-09-09 10:12:00,134.0,1285.0,1285.0,1285.0,1285.0
HSV.L,2020-09-09 10:10:00,234.0,1284.0,1284.0,1284.0,1284.0
HSV.L,2020-09-09 10:08:00,2137.0,1285.0,1288.0,1288.0,1285.0
HSV.L,2020-09-09 10:07:00,250.0,1289.0,1289.0,1289.0,1289.0
HSV.L,2020-09-09 10:06:00,4708.0,1286.0,1282.0,1286.0,1282.0
HSV.L,2020-09-09 10:05:00,43.0,1280.3199462890625,1280.3199462890625,1280.3199462890625,1280.3199462890625
HSV.L,2020-09-09 09:59:00,257.0,1281.0,1281.0,1281.0,1281.0
HSV.L,2020-09-09 09:51:00,167.0,1282.0,1282.0,1282.0,1282.0
HSV.L,2020-09-09 09:48:00,43.0,1282.103515625,1282.103515625,1282.103515625,1282.103515625
HSV.L,2020-09-09 09:46:00,385.0,1284.0,1284.0,1284.0,1284.0
HSV.L,2020-09-09 09:45:00,518.0,1284.0,1284.0,1284.0,1284.0
HSV.L,2020-09-09 09:44:00,2011.0,1283.0,1286.0,1286.0,1283.0
HSV.L,2020-09-09 09:40:00,376.0,1286.0,1286.0,1286.0,1286.0
HSV.L,2020-09-09 09:30:00,270.0,1287.0,1287.0,1287.0,1287.0
HSV.L,2020-09-09 09:26:00,5.0,1287.0,1287.0,1287.0,1287.0
HSV.L,2020-09-09 09:25:00,236.0,1286.0,1286.0,1286.0,1286.0
HSV.L,2020-09-09 09:24:00,272.0,1287.0,1287.0,1287.0,1287.0
HSV.L,2020-09-09 09:23:00,587.0,1288.0,1288.0,1288.0,1288.0
HSV.L,2020-09-09 09:19:00,250.0,1288.0,1288.0,1288.0,1288.0
HSV.L,2020-09-09 09:13:00,1219.0,1287.0,1287.0,1287.0,1287.0
HSV.L,2020-09-09 09:11:00,106.0,1288.0,1288.0,1288.0,1288.0
HSV.L,2020-09-09 09:10:00,1724.0,1289.0,1288.0,1289.0,1288.0
HSV.L,2020-09-09 09:06:00,825.0,1289.0,1290.0,1290.0,1289.0
HSV.L,2020-09-09 09:04:00,383.0,1288.0,1288.0,1288.0,1288.0
HSV.L,2020-09-09 09:02:00,449.0,1286.0,1286.0,1286.0,1286.0
HSV.L,2020-09-09 09:01:00,15.0,1285.0,1285.0,1285.0,1285.0
HSV.L,2020-09-09 09:00:00,1293.0,1284.0,1282.0,1284.0,1282.0
HSV.L,2020-09-09 08:58:00,114.0,1281.0,1281.0,1281.0,1281.0
HSV.L,2020-09-09 08:54:00,633.0,1284.0,1285.0,1285.0,1284.0
HSV.L,2020-09-09 08:52:00,95.0,1286.0,1286.0,1286.0,1286.0
HSV.L,2020-09-09 08:49:00,749.0,1287.0,1287.0,1287.0,1287.0
HSV.L,2020-09-09 08:48:00,5.0,1285.20703125,1285.20703125,1285.20703125,1285.20703125
HSV.L,2020-09-09 08:47:00,742.0,1286.0,1286.0,1286.0,1286.0
HSV.L,2020-09-09 08:46:00,95.0,1286.0,1286.0,1286.0,1286.0
HSV.L,2020-09-09 08:43:00,600.0,1287.0,1287.0,1287.0,1287.0
HSV.L,2020-09-09 08:42:00,1143.0,1288.0,1288.0,1288.0,1288.0
HSV.L,2020-09-09 08:34:00,504.0,1287.0,1288.0,1288.0,1287.0
HSV.L,2020-09-09 08:33:00,954.0,1289.0,1288.0,1289.0,1288.0
HSV.L,2020-09-09 08:32:00,1700.0,1287.0,1286.0,1287.0,1286.0
HSV.L,2020-09-09 08:31:00,449.0,1285.0,1285.0,1285.0,1285.0
HSV.L,2020-09-09 08:29:00,711.0,1283.0,1283.0,1283.0,1283.0
HSV.L,2020-09-09 08:27:00,250.0,1281.0,1281.0,1281.0,1281.0
HSV.L,2020-09-09 08:26:00,414.0,1282.0,1283.0,1283.0,1282.0
HSV.L,2020-09-09 08:25:00,739.0,1285.0,1285.0,1285.0,1285.0
HSV.L,2020-09-09 08:24:00,1417.0,1286.0,1285.0,1286.0,1285.0
HSV.L,2020-09-09 08:23:00,1.0,1287.0,1287.0,1287.0,1287.0
HSV.L,2020-09-09 08:22:00,190.0,1287.0,1287.0,1287.0,1287.0
HSV.L,2020-09-09 08:21:00,1913.0,1285.0,1284.0,1285.0,1284.0
HSV.L,2020-09-09 08:20:00,594.0,1283.0,1281.0,1283.0,1281.0
HSV.L,2020-09-09 08:18:00,139.0,1283.0,1284.0,1284.0,1283.0
HSV.L,2020-09-09 08:15:00,250.0,1286.0,1286.0,1286.0,1286.0
HSV.L,2020-09-09 08:14:00,106.0,1286.0,1286.0,1286.0,1286.0
HSV.L,2020-09-09 08:11:00,433.0,1283.9434814453125,1282.0,1283.9434814453125,1282.0
HSV.L,2020-09-09 08:10:00,71.0,1280.0,1280.0,1280.0,1280.0
HSV.L,2020-09-09 08:09:00,397.0,1282.0,1282.0,1282.0,1282.0
HSV.L,2020-09-09 08:06:00,823.0,1286.0,1286.0,1286.0,1285.0
HSV.L,2020-09-09 08:05:00,571.0,1287.0,1288.0,1288.0,1287.0
HSV.L,2020-09-09 08:04:00,2538.0,1291.0,1286.0,1291.0,1286.0
HSV.L,2020-09-09 08:01:00,7.0,1296.0,1296.0,1296.0,1296.0
HSV.L,2020-09-09 08:00:00,0.0,1304.0,1304.0,1304.0,1304.0
HSV.L,2020-09-08 16:29:00,1569.0,1285.0,1286.0,1287.0,1285.0
HSV.L,2020-09-08 16:28:00,3755.0,1286.0,1287.0,1287.0,1286.0
HSV.L,2020-09-08 16:27:00,1075.0,1286.0,1286.0,1286.0,1286.0
HSV.L,2020-09-08 16:26:00,1693.0,1287.0,1288.0,1288.0,1287.0
HSV.L,2020-09-08 16:25:00,1269.0,1287.0,1287.0,1287.0,1287.0
HSV.L,2020-09-08 16:24:00,1148.0,1286.0,1286.0,1286.0,1286.0
HSV.L,2020-09-08 16:23:00,2214.0,1287.0,1287.0,1287.0,1287.0
HSV.L,2020-09-08 16:22:00,153.0,1287.0,1287.0,1287.0,1287.0
HSV.L,2020-09-08 16:20:00,935.0,1288.0,1289.0,1289.0,1288.0
HSV.L,2020-09-08 16:19:00,2291.0,1289.0,1289.0,1289.0,1289.0
HSV.L,2020-09-08 16:18:00,413.0,1289.0,1289.0,1289.0,1289.0
HSV.L,2020-09-08 16:16:00,687.0,1289.0,1288.0,1289.0,1288.0
HSV.L,2020-09-08 16:14:00,220.0,1288.0,1288.0,1288.0,1288.0
HSV.L,2020-09-08 16:13:00,115.0,1287.0,1287.0,1287.0,1287.0
HSV.L,2020-09-08 16:07:00,136.0,1287.0,1287.0,1287.0,1287.0
HSV.L,2020-09-08 16:06:00,7.0,1287.0,1287.0,1287.0,1287.0
HSV.L,2020-09-08 16:05:00,41.0,1287.0,1287.0,1287.0,1287.0
HSV.L,2020-09-08 16:04:00,1406.0,1287.0,1287.0,1287.0,1287.0
HSV.L,2020-09-08 16:03:00,983.0,1287.0,1287.0,1287.0,1287.0
HSV.L,2020-09-08 16:02:00,1941.0,1286.0,1284.0,1286.0,1284.0
HSV.L,2020-09-08 16:01:00,1823.0,1283.0,1283.0,1283.0,1282.0
HSV.L,2020-09-08 16:00:00,3430.0,1282.0,1284.0,1284.0,1282.0
HSV.L,2020-09-08 15:59:00,2322.0,1284.0,1284.0,1284.0,1284.0
HSV.L,2020-09-08 15:57:00,10.0,1282.0,1282.0,1282.0,1282.0
HSV.L,2020-09-08 15:56:00,13.0,1282.056396484375,1282.056396484375,1282.056396484375,1282.056396484375
HSV.L,2020-09-08 15:54:00,291.0,1283.0,1284.0,1284.0,1283.0
HSV.L,2020-09-08 15:53:00,568.0,1285.0,1284.0,1285.0,1284.0
HSV.L,2020-09-08 15:52:00,7230.0,1284.0,1283.0,1284.0,1283.0
HSV.L,2020-09-08 15:50:00,545.0,1280.0,1280.0,1280.0,1280.0
HSV.L,2020-09-08 15:48:00,299.0,1280.0,1280.0,1280.0,1280.0
HSV.L,2020-09-08 15:46:00,1102.0,1281.0,1280.0,1281.0,1280.0
HSV.L,2020-09-08 15:44:00,1371.0,1282.0,1282.0,1282.0,1282.0
HSV.L,2020-09-08 15:43:00,2481.0,1281.0,1279.0,1281.0,1279.0
HSV.L,2020-09-08 15:42:00,401.0,1280.0,1280.0,1280.0,1280.0
HSV.L,2020-09-08 15:41:00,151.0,1281.0,1281.0,1281.0,1281.0
HSV.L,2020-09-08 15:39:00,461.0,1283.0,1283.0,1283.0,1283.0
HSV.L,2020-09-08 15:38:00,280.0,1282.6949462890625,1282.0,1282.6949462890625,1282.0
HSV.L,2020-09-08 15:36:00,924.0,1282.0,1282.0,1282.0,1282.0
HSV.L,2020-09-08 15:35:00,302.0,1282.0,1282.0,1282.0,1282.0
HSV.L,2020-09-08 15:34:00,93.0,1281.0,1281.0,1281.0,1281.0
HSV.L,2020-09-08 15:33:00,197.0,1282.0,1282.0,1282.0,1282.0
HSV.L,2020-09-08 15:32:00,1521.0,1283.0,1283.0,1283.0,1283.0
HSV.L,2020-09-08 15:31:00,816.0,1284.0,1283.0,1284.0,1283.0
HSV.L,2020-09-08 15:30:00,266.0,1282.0,1282.0,1282.0,1282.0
HSV.L,2020-09-08 15:29:00,977.0,1282.0,1281.0,1282.0,1281.0
HSV.L,2020-09-08 15:28:00,3710.0,1280.0,1281.0,1281.0,1280.0
HSV.L,2020-09-08 15:25:00,39.0,1282.0,1282.0,1282.0,1282.0
HSV.L,2020-09-08 15:24:00,216.0,1282.0,1281.0,1282.0,1281.0
HSV.L,2020-09-08 15:22:00,2087.0,1280.0,1278.0,1280.0,1278.0
HSV.L,2020-09-08 15:21:00,568.0,1277.0,1277.0,1277.0,1277.0
HSV.L,2020-09-08 15:20:00,958.0,1278.0,1279.0,1279.0,1278.0
HSV.L,2020-09-08 15:19:00,26.0,1280.0,1280.0,1280.0,1280.0
HSV.L,2020-09-08 15:17:00,941.0,1279.0,1278.0,1279.0,1278.0
HSV.L,2020-09-08 15:16:00,250.0,1277.0,1277.0,1277.0,1277.0
HSV.L,2020-09-08 15:15:00,3128.0,1278.0,1277.0,1278.0,1277.0
HSV.L,2020-09-08 15:13:00,106.0,1278.0,1277.0,1278.0,1277.0
HSV.L,2020-09-08 15:11:00,363.0,1276.0,1276.0,1276.0,1276.0
HSV.L,2020-09-08 15:10:00,762.0,1274.0,1274.0,1274.0,1274.0
HSV.L,2020-09-08 15:07:00,2189.0,1273.0,1272.0,1273.0,1272.0
HSV.L,2020-09-08 15:06:00,1796.0,1272.0,1272.0,1272.0,1272.0
HSV.L,2020-09-08 15:04:00,377.0,1273.0,1273.0,1273.0,1273.0
HSV.L,2020-09-08 15:02:00,1429.0,1272.0,1270.0,1272.0,1270.0
HSV.L,2020-09-08 15:00:00,1408.0,1270.0,1270.0,1270.0,1270.0
HSV.L,2020-09-08 14:56:00,1931.0,1271.0,1270.0,1271.0,1270.0
HSV.L,2020-09-08 14:55:00,736.0,1269.0,1270.0,1270.0,1269.0
HSV.L,2020-09-08 14:54:00,1764.0,1271.0,1270.447021484375,1271.0,1270.447021484375
HSV.L,2020-09-08 14:52:00,148.0,1270.0,1270.0,1270.0,1270.0
HSV.L,2020-09-08 14:48:00,594.0,1268.0,1267.0,1268.0,1267.0
HSV.L,2020-09-08 14:47:00,102.0,1268.0,1266.0,1268.0,1266.0
HSV.L,2020-09-08 14:45:00,3081.0,1264.0,1259.324951171875,1264.0,1259.324951171875
HSV.L,2020-09-08 14:44:00,182.0,1260.0,1260.0,1260.0,1260.0
HSV.L,2020-09-08 14:43:00,866.0,1261.0,1262.0,1262.0,1261.0
HSV.L,2020-09-08 14:40:00,1968.0,1263.0,1264.0,1264.0,1263.0
HSV.L,2020-09-08 14:37:00,315.0,1265.0,1265.0,1265.0,1265.0
HSV.L,2020-09-08 14:36:00,852.0,1264.0,1264.0,1264.0,1264.0
HSV.L,2020-09-08 14:35:00,559.0,1263.0,1263.0,1263.0,1263.0
HSV.L,2020-09-08 14:31:00,2636.0,1263.0,1262.0,1263.0,1260.0
HSV.L,2020-09-08 14:28:00,1.0,1264.0,1264.0,1264.0,1264.0
HSV.L,2020-09-08 14:24:00,360.0,1263.0,1263.0,1263.0,1263.0
HSV.L,2020-09-08 14:18:00,280.0,1263.0,1263.0,1263.0,1263.0
HSV.L,2020-09-08 14:17:00,3595.0,1264.0,1262.2823486328125,1264.0,1262.2823486328125
HSV.L,2020-09-08 14:16:00,671.0,1263.0,1264.0,1264.0,1263.0
HSV.L,2020-09-08 14:11:00,178.0,1265.0,1265.0,1265.0,1265.0
HSV.L,2020-09-08 14:05:00,724.0,1266.0,1266.0,1266.0,1266.0
HSV.L,2020-09-08 13:59:00,847.0,1267.0,1267.0,1267.0,1267.0
HSV.L,2020-09-08 13:57:00,191.0,1267.0,1267.0,1267.0,1267.0
HSV.L,2020-09-08 13:55:00,720.0,1266.0,1266.0,1266.0,1266.0
HSV.L,2020-09-08 13:53:00,222.0,1265.0,1265.0,1265.0,1265.0
HSV.L,2020-09-08 13:52:00,1627.0,1265.0,1263.0,1265.0,1263.0
HSV.L,2020-09-08 13:42:00,700.0,1262.0,1262.0,1262.0,1262.0
HSV.L,2020-09-08 13:41:00,1175.0,1262.0,1261.0,1262.0,1261.0
HSV.L,2020-09-08 13:40:00,66722.0,1259.0,1260.0,1260.0,1259.0
HSV.L,2020-09-08 13:39:00,0.0,1261.0,1261.0,1261.0,1261.0
HSV.L,2020-09-08 13:35:00,64.0,1262.0,1262.0,1262.0,1262.0
HSV.L,2020-09-08 13:34:00,161.0,1263.6949462890625,1263.6949462890625,1263.6949462890625,1263.6949462890625
HSV.L,2020-09-08 13:28:00,330.0,1263.0,1263.0,1263.0,1263.0
HSV.L,2020-09-08 13:25:00,211.0,1264.0,1264.0,1264.0,1264.0
HSV.L,2020-09-08 13:23:00,521.0,1265.0,1265.0,1265.0,1265.0
HSV.L,2020-09-08 13:13:00,1652.0,1267.0,1268.0,1268.0,1266.0
HSV.L,2020-09-08 13:10:00,428.0,1269.0,1270.0,1270.0,1269.0
HSV.L,2020-09-08 13:07:00,10.0,1272.0,1272.0,1272.0,1272.0
HSV.L,2020-09-08 13:06:00,14.0,1272.0,1272.0,1272.0,1272.0
HSV.L,2020-09-08 13:05:00,341.0,1271.0,1271.0,1271.0,1271.0
HSV.L,2020-09-08 13:04:00,648.0,1272.0,1271.0,1272.0,1271.0
HSV.L,2020-09-08 13:02:00,13.0,1272.0,1272.0,1272.0,1272.0
HSV.L,2020-09-08 13:00:00,39.0,1271.0,1271.0,1271.0,1271.0
HSV.L,2020-09-08 12:59:00,670.0,1270.0,1270.0,1270.0,1270.0
HSV.L,2020-09-08 12:56:00,1354.0,1269.0,1268.0,1269.0,1268.0
HSV.L,2020-09-08 12:51:00,20.0,1268.0,1268.0,1268.0,1268.0
HSV.L,2020-09-08 12:50:00,46.0,1268.0,1268.0,1268.0,1268.0
HSV.L,2020-09-08 12:46:00,234.0,1267.0,1267.0,1267.0,1267.0
HSV.L,2020-09-08 12:45:00,270.0,1267.0,1267.0,1267.0,1267.0
HSV.L,2020-09-08 12:44:00,152.0,1267.0,1267.0,1267.0,1267.0
HSV.L,2020-09-08 12:42:00,650.0,1268.0,1268.0,1268.0,1268.0
HSV.L,2020-09-08 12:39:00,79.0,1267.3050537109375,1267.3050537109375,1267.3050537109375,1267.3050537109375
HSV.L,2020-09-08 12:38:00,322.0,1268.0,1268.0,1268.0,1268.0
HSV.L,2020-09-08 12:35:00,131.0,1269.0,1269.0,1269.0,1269.0
HSV.L,2020-09-08 12:34:00,358.0,1269.0,1269.0,1269.0,1269.0
HSV.L,2020-09-08 12:31:00,177.0,1271.0,1271.0,1271.0,1271.0
HSV.L,2020-09-08 12:29:00,1011.0,1273.0,1272.0,1273.0,1272.0
HSV.L,2020-09-08 12:28:00,14.0,1273.0,1273.0,1273.0,1273.0
HSV.L,2020-09-08 12:27:00,36.0,1273.0,1273.0,1273.0,1273.0
HSV.L,2020-09-08 12:26:00,206.0,1273.0,1273.0,1273.0,1271.3050537109375
HSV.L,2020-09-08 12:25:00,32.0,1273.0,1273.0,1273.0,1273.0
HSV.L,2020-09-08 12:24:00,17.0,1273.0,1273.0,1273.0,1273.0
HSV.L,2020-09-08 12:18:00,263.0,1272.0,1272.0,1272.0,1272.0
HSV.L,2020-09-08 12:17:00,379.0,1272.0,1272.0,1272.0,1272.0
HSV.L,2020-09-08 12:14:00,422.0,1273.0,1273.0,1273.0,1273.0
HSV.L,2020-09-08 12:11:00,156.0,1273.0,1273.0,1273.0,1273.0
HSV.L,2020-09-08 12:09:00,76.0,1271.3050537109375,1271.3050537109375,1271.3050537109375,1271.3050537109375
HSV.L,2020-09-08 12:07:00,356.0,1273.0,1273.0,1273.0,1273.0
HSV.L,2020-09-08 12:06:00,748.0,1274.0,1273.0,1274.0,1273.0
HSV.L,2020-09-08 12:05:00,228.0,1273.0,1273.0,1273.0,1273.0
HSV.L,2020-09-08 12:02:00,1071.0,1271.0,1268.0,1272.0,1268.0
HSV.L,2020-09-08 11:59:00,350.0,1271.0,1271.0,1271.0,1271.0
HSV.L,2020-09-08 11:58:00,135.0,1271.0,1271.0,1271.0,1271.0
HSV.L,2020-09-08 11:56:00,224.0,1271.0,1271.0,1271.0,1271.0
HSV.L,2020-09-08 11:55:00,987.0,1270.1524658203125,1271.0,1271.0,1270.1524658203125
HSV.L,2020-09-08 11:53:00,103.0,1272.0,1272.0,1272.0,1272.0
HSV.L,2020-09-08 11:52:00,157.0,1271.0,1271.0,1271.0,1271.0
HSV.L,2020-09-08 11:50:00,470.0,1273.0,1274.0,1274.0,1273.0
HSV.L,2020-09-08 11:36:00,42.0,1274.0,1274.0,1274.0,1274.0
HSV.L,2020-09-08 11:35:00,716.0,1275.0,1275.0,1275.0,1275.0
HSV.L,2020-09-08 11:34:00,14.0,1274.0,1274.0,1274.0,1274.0
HSV.L,2020-09-08 11:29:00,651.0,1276.0,1276.0,1276.0,1276.0
HSV.L,2020-09-08 11:25:00,273.0,1277.0,1277.0,1277.0,1277.0
HSV.L,2020-09-08 11:24:00,275.0,1278.0,1278.0,1278.0,1278.0
HSV.L,2020-09-08 11:23:00,3.0,1278.9437255859375,1278.9437255859375,1278.9437255859375,1278.9437255859375
HSV.L,2020-09-08 11:16:00,809.0,1278.0,1278.0,1278.0,1278.0
HSV.L,2020-09-08 11:12:00,585.0,1277.0,1277.0,1277.0,1277.0
HSV.L,2020-09-08 10:56:00,264.0,1277.0,1277.0,1277.0,1277.0
HSV.L,2020-09-08 10:55:00,965.0,1277.0,1277.0,1277.0,1277.0
